160,2,1
75,2,1
139,2,1
80,2,1
72,2,1
72,2,1
68,2,1
66,2,1
68,2,1
71,2,1
87,2,1
73,2,1
118,2,1
113,2,1
98,2,1
69,2,1
69,2,1
81,2,1
98,2,1
82,2,1
69,2,1
66,2,1
75,2,1
75,2,1
73,2,1
93,2,1
70,2,1
67,2,1
75,2,1
102,2,1
77,2,1
69,2,1
66,2,1
69,2,1
65,2,1
65,2,1
75,2,1
106,2,1
92,2,1
73,2,1
73,2,1
73,2,1
66,2,1
68,2,1
78,2,1
102,2,1
72,2,1
97,2,1
76,2,1
68,2,1
67,2,1
71,2,1
74,2,1
86,2,1
75,2,1
69,2,1
70,2,1
74,2,1
115,2,1
69,2,1
92,2,1
100,2,1
76,2,1
120,2,1
73,2,1
75,2,1
64,2,1
70,2,1
68,2,1
70,2,1
74,2,1
70,2,1
69,2,1
70,2,1
74,2,1
103,2,1
90,2,1
81,2,1
71,2,1
68,2,1
70,2,1
99,2,1
77,2,1
82,2,1
66,2,1
84,2,1
73,2,1
77,2,1
87,2,1
96,2,1
86,2,1
78,2,1
75,2,1
70,2,1
86,2,1
68,2,1
74,2,1
76,2,1
91,2,1
74,2,1
83,2,1
